Distributor,Customer Name,City,Country,Latitude,Longitude,Channel,Sub-channel,Product Name,Product Class,Quantity,Price,Sales,Month,Year,Name of Sales Rep,Manager,Sales Team,Sales_Level
Gerlach LLC ,"Spinka, Schowalter and Conn ",Bergheim,Germany,50.9667,6.65,Pharmacy,Retail,Interfeferon Aspipex,Antiseptics,10,416,,October,2018,Jessica Smith,Britanny Bold,Delta,Low
Gerlach LLC ,"Romaguera, Moen and Hagenes Pharm",Unterschleißheim,Germany,48.2833,11.5667,Pharmacy,Retail,Algluconium Dorzofoxin,Antibiotics,120,611,,October,2018,Thompson Crawford,James Goodwill,Alfa,High
Erdman  ,Keeling LLC Pharmaceutical Limited,Gelsenkirchen,Germany,51.5167,7.1,Hospital,Government,Formolovir Amanferon,Analgesics,5,191,955,October,2018,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,Leuschke PLC Pharmaceutical Ltd,Worms,Germany,49.6319,8.3653,Pharmacy,Institution,Alimmethate Insudase,Analgesics,10,624,6240,October,2018,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Watsica-Kovacek Pharmacy,Hameln,Germany,52.1031,9.36,Pharmacy,Institution,Topifribrate,Analgesics,10,621,,October,2018,,Britanny Bold,Delta,Low
Koss   ,Gleason PLC Pharma Plc,Bad Reichenhall,Germany,47.7247,12.8769,Pharmacy,Retail,Spiroderall,Mood Stabilizers,6,653,,October,2018,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,Gulgowski-Vandervort Pharm,Rathenow,Germany,52.6,12.3333,Hospital,Private,Secrelazine Insonamic,Antipiretics,50,694,34700,October,2018,Erica Jones,James Goodwill,Alfa,High
Gerlach LLC ,Dach Ltd Pharm,Saarlouis,Germany,49.3167,6.75,Pharmacy,Retail,Eproline,Antibiotics,80,780,62400,October,2018,Mary Gerrard,Britanny Bold,Delta,High
Erdman  ,"Heathcote, Grant and Witting Pharmaceutical Limited",Balingen,Germany,48.2731,8.8506,Pharmacy,Institution,Presetron,Mood Stabilizers,,216,864,October,2018,Sheila Stones,Britanny Bold,Delta,Low
Koss   ,Kozey Ltd Pharma Plc,Griesheim,Germany,49.8594,8.5525,Pharmacy,Institution,Microroban Afatigomar,Antimalarial,46,478,21988,October,2018,Morris Garcia,Tracy Banks,Bravo,Medium
Welch-Langworth ,Moore PLC Pharm,Bremerhaven,Germany,53.55,8.5833,Hospital,Government,Aldevac,Analgesics,1,26,26,October,2018,Sheila Stones,Britanny Bold,Delta,Low
Koss   ,"Kirlin, Hamill and Dickinson Pharmaceutical Limited",Pirna,Germany,50.9622,13.9403,Hospital,Private,Vibratosine Alemtrace,Antibiotics,100,269,26900,October,2018,Jimmy Grey,Alisha Cordwell,Charlie,High
Gerlach LLC ,Upton PLC Pharmaceutical Limited,Mühlhausen,Germany,51.2167,10.45,Pharmacy,Retail,Syntheruvax Proracin,Antimalarial,30,86,2580,October,2018,Jessica Smith,Britanny Bold,Delta,Low
Gerlach LLC ,Powlowski-Buckridge Pharmacy,Albstadt,Germany,48.2119,9.0239,Pharmacy,Retail,Rebedase Aplencor,Mood Stabilizers,5,180,900,October,2018,Sheila Stones,Britanny Bold,Delta,Low
Gerlach LLC ,Corkery-Kovacek Pharm,Kehl,Germany,48.5711,7.8089,Hospital,Private,Clinicilin Pentozone,Antimalarial,69,112,7728,October,2018,Sheila Stones,Britanny Bold,Delta,Low
Gerlach LLC ,Watsica-Kovacek Pharmacy,Hameln,Germany,52.1031,9.36,Pharmacy,Institution,Albudazole Erobloc,Antiseptics,10,563,5630,October,2018,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,"Wuckert, Kreiger and Howell Pharma Plc",Lippstadt,Germany,,8.35,Hospital,Government,Biotasol Siloderm,Antiseptics,1000,373,373000,October,2018,Sheila Stones,Britanny Bold,Delta,High
Gerlach LLC ,"Hansen, Fadel and Schroeder Pharma Plc",Wolfsburg,Germany,,10.7872,Pharmacy,Institution,Propratecan,Antimalarial,10,682,6820,October,2018,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,Schimmel-Waelchi Pharma Plc,Garbsen,Germany,52.4183,9.5981,Pharmacy,Institution,Oxymotroban Fexoformin,Analgesics,10,458,4580,October,2018,Thompson Crawford,James Goodwill,Alfa,Low
Koss   ,"Reinger, Kihn and Goyette Pharmaceutical Limited",Overath,Germany,50.95,7.3,Hospital,Government,Afluferon Entrarenone,Antimalarial,-10,104,-1040,October,2018,Stella Given,,Charlie,Low
Erdman  ,Corkery-Kovacek Pharm,Kehl,Germany,,7.8089,Hospital,Private,Trazozaprine,Mood Stabilizers,,708,12744,October,2018,Anne Wu,Britanny Bold,Delta,Medium
Gerlach LLC ,"Zieme, Doyle and Kunze Pharm",Stuttgart,Germany,48.7761,9.1775,Pharmacy,Retail,Neuropogen Empibax,Analgesics,20,605,12100,October,2018,Jessica Smith,Britanny Bold,Delta,Medium
Gerlach LLC ,Vandervort LLC Pharmaceutical Ltd,Rottweil,Germany,48.1681,8.6247,Hospital,Private,Brimorix Amonine,Antibiotics,50,398,19900,October,2018,Alan Ray,,Alfa,Medium
Koss   ,Rosenbaum-Tromp Pharmacy,Lüdenscheid,Germany,51.2198,7.6273,Hospital,Private,Secrelazine Insonamic,Antipiretics,360,694,249840,October,2018,Sheila Stones,Britanny Bold,Delta,High
Koss   ,"Brakus, Rempel and Harber Pharm",Winnenden,Germany,48.8764,9.3978,Hospital,Private,Nevanide Actozide,Antibiotics,15,773,11595,October,2018,Alan Ray,James Goodwill,Alfa,Medium
Gerlach LLC ,"Crist, Wisoky and Nolan Pharmaceutical Limited",Wermelskirchen,Germany,51.1392,7.2051,Hospital,Government,Amphesirox,Antiseptics,30,25,,October,2018,Jimmy Grey,,Charlie,Low
Gerlach LLC ,"Rosenbaum, Klein and Herzog Pharma Plc",Parchim,Germany,53.4167,11.8333,Hospital,Government,Diprolimus,Antiseptics,345,634,218730,October,2018,Anne Wu,Britanny Bold,Delta,High
Gerlach LLC ,"Buckridge, Hand and Hyatt ",Dinslaken,Germany,51.5667,6.7333,Pharmacy,Institution,Formolovir Amanferon,Analgesics,24,191,4584,October,2019,Abigail Thompson,Tracy Banks,Bravo,Low
Gerlach LLC ,Schuppe Inc ,Bensheim,Germany,49.6811,,Pharmacy,Retail,Finanel,Antimalarial,10,206,2060,October,2019,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,Marquardt PLC ,Wetter (Ruhr),Germany,51.3881,7.395,Hospital,Government,Nisorase,Antibiotics,15,393,5895,October,2019,Thompson Crawford,James Goodwill,Alfa,Low
Koss   ,Beier PLC ,Heidelberg,Germany,49.4122,8.71,Pharmacy,Retail,Abobozolid,Antimalarial,-4,75,-300,October,2019,Thompson Crawford,James Goodwill,Alfa,Low
Koss   ,Parisian Ltd Pharmacy,Hoyerswerda,Germany,51.4331,14.25,Hospital,Private,Belavarix Benzabicin,Antibiotics,20,131,2620,October,2019,Abigail Thompson,Tracy Banks,Bravo,Low
Gerlach LLC ,"Block, Thiel and Kuphal Pharmaceutical Limited",Ludwigsburg,Germany,48.8975,9.1919,Hospital,Government,Claricriptine Adaferol,Antibiotics,10,33,330,October,2019,Morris Garcia,Tracy Banks,Bravo,Low
Gerlach LLC ,Kreiger Inc ,Burgdorf,Germany,52.45,10.0083,Pharmacy,Retail,Acubulin,Antipiretics,1,490,490,October,2019,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,"Kuphal, D'Amore and Bode Pharmacy",Wesseling,Germany,50.8207,6.9786,Hospital,Government,Ranediol,Antibiotics,50,401,20050,October,2019,Mary Gerrard,Britanny Bold,Delta,Medium
Gerlach LLC ,White Inc Pharmacy,Bad Homburg,Germany,50.2292,8.6105,Hospital,Government,Ceftatana Serolamide,Antipiretics,2,595,1190,October,2019,Sheila Stones,Britanny Bold,Delta,Low
Gerlach LLC ,"Upton, Abernathy and Goodwin Pharmaceutical Limited",Detmold,Germany,51.9378,8.8833,Hospital,Government,Aspinavir Silovance,Antibiotics,1,549,549,October,2019,,Britanny Bold,Delta,Low
Gerlach LLC ,"Spinka, Schowalter and Conn Pharma Plc",Emmendingen,Germany,48.1214,,Hospital,Government,Nevanide Actozide,Antibiotics,100,773,77300,October,2019,Jessica Smith,Britanny Bold,Delta,High
Erdman  ,Zemlak Group Pharmacy,Solingen,Germany,51.1667,7.0833,Hospital,Private,Trazozaprine,Mood Stabilizers,100,708,70800,October,2019,,Britanny Bold,Delta,High
Koss   ,D'Amore and Sons Pharm,Görlitz,Germany,51.1528,14.9872,Pharmacy,Retail,Propratecan,Antimalarial,30,682,20460,October,2019,Abigail Thompson,Tracy Banks,Bravo,Medium
Gerlach LLC ,"Block, Thiel and Kuphal Pharmaceutical Limited",Ludwigsburg,Germany,48.8975,9.1919,Hospital,Government,Primatate Univatol,Mood Stabilizers,20,172,,October,2019,Thompson Crawford,James Goodwill,Alfa,Low
Gerlach LLC ,Sipes and Sons Pharma Plc,Radebeul,Germany,51.1033,13.67,Hospital,Private,Tetratanyl,Antimalarial,5,511,2555,October,2019,Steve Pepple,Tracy Banks,Bravo,Low
Koss   ,Sauer and Sons ,Mechernich,Germany,50.6,6.65,Pharmacy,Retail,Apronazol,Antibiotics,15,472,7080,October,2019,Thompson Crawford,James Goodwill,Alfa,Low
Gerlach LLC ,Beier PLC Pharma Plc,Lampertheim,Germany,49.5942,8.4671,Pharmacy,Institution,Victomax,Analgesics,12,623,7476,October,2019,Morris Garcia,Tracy Banks,Bravo,Low
Gerlach LLC ,Koss-Beier Pharmaceutical Limited,Rastatt,Germany,48.8572,8.2031,Pharmacy,Institution,Ceretosine,Antiseptics,1,343,343,October,2019,Abigail Thompson,Tracy Banks,Bravo,Low
Erdman  ,"Wuckert, Kreiger and Howell ",Idar-Oberstein,Germany,49.7019,7.3253,Hospital,Private,Diazemid Felcept,Analgesics,150,613,91950,October,2019,,Alisha Cordwell,Charlie,High
Gerlach LLC ,Emard-O'Connell Pharmaceutical Ltd,Kevelaer,Germany,51.5833,6.25,Pharmacy,Retail,Ergomethate,Mood Stabilizers,10,604,6040,October,2019,Stella Given,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Dach Ltd Pharma Plc,Karlsruhe,Germany,49.0167,8.4,Hospital,Private,Theopril,Antipiretics,2,768,1536,October,2019,Alan Ray,James Goodwill,Alfa,Low
Koss   ,Gleason PLC Pharmaceutical Limited,Niederkassel,Germany,50.8167,7.0333,Pharmacy,Retail,Invisteride Diclomycin,Mood Stabilizers,20,452,9040,October,2019,Sheila Stones,Britanny Bold,Delta,Medium
Gerlach LLC ,Huels-Klein ,Peine,Germany,52.3203,10.2336,Pharmacy,Retail,Topipizole,Mood Stabilizers,20,368,7360,October,2019,Mary Gerrard,Britanny Bold,Delta,Low
Gerlach LLC ,"Hirthe, Williamson and Macejkovic ",Schwandorf,Germany,49.3236,12.0993,Pharmacy,Retail,Aclonuma,Antimalarial,20,474,9480,October,2019,Mary Gerrard,Britanny Bold,Delta,Medium
Gerlach LLC ,Streich PLC ,Bottrop,Germany,51.5232,6.9253,Pharmacy,Retail,Sumanazole,Analgesics,,529,1058,October,2019,Thompson Crawford,James Goodwill,Alfa,Medium
Erdman  ,"Wuckert, Kreiger and Howell ",Idar-Oberstein,Germany,49.7019,7.3253,Hospital,Private,Magneprex,Antimalarial,10,187,,October,2019,,Britanny Bold,Delta,Low
Gerlach LLC ,"Haag, Bradtke and Terry Pharm",Hanau,Germany,50.1328,8.9169,Hospital,Government,Flutacerol,Analgesics,11,745,8195,October,2019,Steve Pepple,Tracy Banks,Bravo,Medium
Gerlach LLC ,Dach PLC Pharm,Mainz,Germany,50,8.2711,Pharmacy,Institution,Belavarix Benzabicin,Antibiotics,30,131,3930,October,2019,Alan Ray,,Alfa,Low
Koss   ,"Armstrong, Medhurst and Bogisich Pharmaceutical Ltd",Waldshut-Tiengen,Germany,47.6231,8.2144,Hospital,Private,Syntheruvax Proracin,Antimalarial,504,86,,October,2019,,Alisha Cordwell,Charlie,High
Gerlach LLC ,Hayes-Kilback Pharma Plc,Arnsberg,Germany,51.3967,8.0644,Pharmacy,Institution,Dasagestin,Analgesics,10,386,3860,October,2019,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Rutherford and Sons Pharmaceutical Ltd,Dresden,Germany,51.0493,13.7384,Hospital,Private,Alisteride Pemidizem,Antiseptics,30,35,,October,2019,Abigail Thompson,Tracy Banks,Bravo,Low
Gerlach LLC ,Terry-Kub Pharmaceutical Ltd,Wegberg,Germany,51.1333,6.2667,Pharmacy,Retail,Atrabicin Alkerotec,Antiseptics,20,249,4980,October,2019,Stella Given,Alisha Cordwell,Charlie,Low
Koss   ,"Spinka, Schowalter and Conn ",Bergheim,Germany,50.9667,6.65,Pharmacy,Retail,Morphizolid Tianalin,Mood Stabilizers,20,742,14840,October,2019,Stella Given,Alisha Cordwell,Charlie,Medium
Gerlach LLC ,Sauer and Sons ,Mechernich,Germany,50.6,6.65,Pharmacy,Retail,Epzipitant,Analgesics,5,778,3890,October,2019,Thompson Crawford,James Goodwill,Alfa,Low
Gerlach LLC ,"Towne, Cummerata and Blanda Pharmaceutical Limited",Naumburg,Germany,51.1521,11.8098,Hospital,Private,Interfestar,Antibiotics,,62,3720,October,2019,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,Homenick-Larson ,Lübbecke,Germany,52.3081,8.6231,Pharmacy,Institution,Cortirodine Alimcline,Antipiretics,20,128,2560,October,2019,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,Kozey-Schroeder Pharma Plc,Langenhagen,Germany,,9.74,Pharmacy,Retail,Androporin,Antiseptics,2,659,1318,October,2019,Jessica Smith,,Delta,Low
Erdman  ,Monahan Ltd Pharma Plc,Güstrow,Germany,53.7939,,Pharmacy,Retail,Diprotaine,Antiseptics,2,318,636,October,2019,Jessica Smith,Britanny Bold,Delta,Low
Gerlach LLC ,"Erdman, Senger and Oberbrunner Pharmaceutical Ltd",Geretsried,Germany,47.8667,11.4667,Hospital,Private,Pentastrin,Antibiotics,,497,14910,October,2019,Morris Garcia,Tracy Banks,Bravo,Medium
Erdman  ,Zemlak-Witting ,Cuxhaven,Germany,53.8667,8.7,Pharmacy,Retail,Dasagestin,Analgesics,,386,42460,October,2019,Morris Garcia,Tracy Banks,Bravo,Low
Erdman  ,Feest-Kshlerin Pharma Plc,Merzig,Germany,49.4471,6.6312,Hospital,Government,Clinicilin Pentozone,Antimalarial,10,112,1120,October,2019,Mary Gerrard,Britanny Bold,Delta,Low
Gerlach LLC ,"Hills, Stroman and Ernser Pharmaceutical Ltd",Zittau,Germany,50.8961,14.8072,Pharmacy,Institution,Trazozaprine,Mood Stabilizers,50,708,35400,October,2019,Alan Ray,James Goodwill,Alfa,High
Koss   ,"Steuber, Skiles and Kilback Pharmaceutical Limited",Bonn,Germany,50.7339,7.0997,Pharmacy,Retail,Ganineva Agenium,Antiseptics,330,390,128700,October,2019,Anne Wu,Britanny Bold,Delta,High
Gerlach LLC ,"Fritsch, Hodkiewicz and Sipes Pharma Plc",Ettlingen,Germany,48.9333,8.4,Hospital,Government,Apromin,Antiseptics,3,375,1125,October,2019,Thompson Crawford,James Goodwill,Alfa,Low
Koss   ,Ondricka Ltd Pharmaceutical Ltd,Bamberg,Germany,49.8917,10.8917,Pharmacy,Institution,Fosinofen,Antipiretics,3,385,1155,October,2019,Mary Gerrard,Britanny Bold,Delta,Low
Gerlach LLC ,Mann-Waelchi Pharmacy,Achim,Germany,53.013,9.033,Hospital,Private,Imiderm Vibranovate,Antipiretics,30,390,11700,October,2019,Steve Pepple,Tracy Banks,Bravo,Medium
Erdman  ,"Kuphal, Herzog and Purdy ",Berlin,Germany,52.5167,,Hospital,Government,Zynosine,Antimalarial,,74,740,October,2019,Steve Pepple,Tracy Banks,Bravo,Low
Gerlach LLC ,"Block, Thiel and Kuphal Pharmaceutical Limited",Ludwigsburg,Germany,48.8975,9.1919,Hospital,Government,Abranatal Lysoprosate,Antiseptics,72,681,49032,October,2019,Erica Jones,,Alfa,High
Gerlach LLC ,Hermiston and Sons Pharmaceutical Ltd,Geislingen an der Steige,Germany,48.6244,9.8306,Pharmacy,Retail,Raparidol,Mood Stabilizers,10,187,1870,October,2019,Abigail Thompson,Tracy Banks,Bravo,Low
Koss   ,Mante-Grady Pharmaceutical Ltd,Laatzen,Germany,52.3077,9.8133,Pharmacy,Institution,Solasteride,Mood Stabilizers,5,520,2600,October,2019,Mary Gerrard,Britanny Bold,Delta,Low
Gerlach LLC ,"Wisozk, Brekke and Bartoletti Pharmacy",Falkensee,Germany,52.5583,13.0917,Pharmacy,Institution,Aldevac,Analgesics,7,26,182,October,2019,Abigail Thompson,Tracy Banks,Bravo,Low
Gerlach LLC ,Roob PLC Pharmaceutical Limited,Frechen,Germany,50.9167,6.8167,Pharmacy,Retail,Aprerase,Antipiretics,10,726,7260,October,2019,Morris Garcia,Tracy Banks,Bravo,Low
Gerlach LLC ,Kreiger Inc ,Burgdorf,Germany,52.45,10.0083,Pharmacy,Retail,Trazobalamin,Mood Stabilizers,600,762,457200,October,2019,Abigail Thompson,Tracy Banks,Bravo,High
Erdman  ,Walsh-Brown Pharma Plc,Osnabrück,Germany,52.2789,8.0431,Pharmacy,Retail,Diprotaine,Antiseptics,20,318,6360,October,2019,Stella Given,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Nader-Gaylord Pharmacy,Backnang,Germany,48.9464,9.4306,Hospital,Private,Abranatal Lysoprosate,Antiseptics,2,681,1362,October,2019,Abigail Thompson,,Bravo,Low
Koss   ,Powlowski-Buckridge Pharmacy,Albstadt,Germany,48.2119,9.0239,Pharmacy,Retail,Ranediol,Antibiotics,10,401,4010,October,2019,,James Goodwill,Alfa,Low
Gerlach LLC ,Gottlieb-Koss Pharmacy,Sangerhausen,Germany,51.4667,11.3,Hospital,Private,Trazozaprine,Mood Stabilizers,,708,3540,October,2019,Jimmy Grey,Alisha Cordwell,Charlie,Medium
Erdman  ,Heidenreich Group Pharm,Mannheim,Germany,49.4878,8.4661,Hospital,Government,Sumanazole,Analgesics,75,529,,October,2019,Thompson Crawford,James Goodwill,Alfa,High
Erdman  ,Lemke Ltd Pharmaceutical Limited,Jülich,Germany,50.9222,6.3583,Hospital,Private,Interzide,Antimalarial,110,420,46200,October,2019,Alan Ray,James Goodwill,Alfa,High
Gerlach LLC ,Buckridge Inc Pharmaceutical Limited,Senftenberg,Germany,51.5167,14.0167,Hospital,Government,Pentastrin,Antibiotics,5,497,2485,October,2019,Stella Given,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Crona Group ,Viersen,Germany,51.2556,6.3917,Hospital,Government,Trazobalamin,Mood Stabilizers,5,762,3810,October,2019,Alan Ray,James Goodwill,Alfa,Low
Gerlach LLC ,Hoeger Ltd Pharm,Lennestadt,Germany,51.1236,8.0681,Pharmacy,Retail,Imiformin Transmunex,Antibiotics,30,400,12000,October,2019,Stella Given,Alisha Cordwell,Charlie,Medium
Gerlach LLC ,"Casper, Hyatt and Jakubowski Pharmaceutical Ltd",Neuburg,Germany,48.7333,11.1833,Pharmacy,Institution,Atomorelin,Analgesics,20,555,11100,October,2019,Anne Wu,Britanny Bold,Delta,Medium
Gerlach LLC ,Bosco-Marquardt Pharmaceutical Ltd,Höxter,Germany,51.7667,9.3667,Hospital,Private,Lacoplex Hyaluvance,Mood Stabilizers,30,334,10020,October,2019,Thompson Crawford,James Goodwill,Alfa,Medium
Gerlach LLC ,Cremin-Zemlak Pharma Plc,Haan,Germany,51.1931,7.0131,Pharmacy,Institution,Abobozolid,Antimalarial,3,75,225,October,2019,Jessica Smith,Britanny Bold,Delta,Low
Erdman  ,McDermott Group Pharmacy,Leonberg,Germany,48.8014,9.0131,Hospital,Private,Fosinofen,Antipiretics,240,385,92400,October,2019,Alan Ray,James Goodwill,Alfa,High
Koss   ,"Johnson, Friesen and Torphy Pharm",Ravensburg,Germany,47.7831,9.6114,Hospital,Private,Morphizolid Tianalin,Mood Stabilizers,48,742,,October,2019,Morris Garcia,Tracy Banks,Bravo,High
Gerlach LLC ,"Reinger, Kihn and Goyette Pharma Plc",Euskirchen,Germany,50.6597,6.7917,Pharmacy,Retail,Adrecetam Barazoxane,Antimalarial,15,24,360,October,2019,Anne Wu,Britanny Bold,Delta,Low
Koss   ,"Greenholt, Donnelly and O'Reilly Pharmaceutical Ltd",Villingen-Schwenningen,Germany,48.0603,8.4586,Pharmacy,Retail,Morphizolid Tianalin,Mood Stabilizers,550,742,408100,October,2019,Thompson Crawford,James Goodwill,Alfa,High
Koss   ,Franecki Inc Pharma Plc,Schwerte,Germany,51.4458,,Pharmacy,Retail,Cephovelam,Mood Stabilizers,10,542,5420,October,2019,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Turner Ltd ,Porta Westfalica,Germany,52.2167,8.9333,Hospital,Private,Argalazine Abostryl,Antipiretics,20,628,12560,October,2019,Daniel Gates,Alisha Cordwell,Charlie,Medium
Koss   ,"Wisozk, Brekke and Bartoletti Pharmacy",Falkensee,Germany,52.5583,13.0917,Pharmacy,Institution,Microroban Afatigomar,Antimalarial,50,478,23900,October,2019,Alan Ray,James Goodwill,Alfa,Medium
Gerlach LLC ,D'Amore and Sons Pharmacy,Lohne,Germany,52.6667,8.2386,Hospital,Government,Xenaminphen,Antimalarial,10,195,1950,October,2019,Daniel Gates,Alisha Cordwell,Charlie,Low
Gerlach LLC ,"Upton, Abernathy and Goodwin Pharmaceutical Limited",Detmold,Germany,,8.8833,Hospital,Government,Interfedox Pilobamol,Antiseptics,2,41,82,October,2019,Mary Gerrard,Britanny Bold,Delta,Low
Gerlach LLC ,Kozey Ltd Pharma Plc,Griesheim,Germany,,8.5525,Pharmacy,Institution,Interfestar,Antibiotics,15,62,930,October,2019,Daniel Gates,Alisha Cordwell,Charlie,Low
Gerlach LLC ,"Roob, Ernser and Kub Pharmaceutical Ltd",Oer-Erkenschwick,Germany,51.6422,7.2508,Hospital,Government,Antilamin Clinbital,Antibiotics,60,664,39840,October,2019,Jimmy Grey,Alisha Cordwell,Charlie,High
Gerlach LLC ,Powlowski-Buckridge Pharmacy,Albstadt,Germany,48.2119,9.0239,Pharmacy,Retail,Relenvice,Antimalarial,300,459,137700,October,2019,Alan Ray,James Goodwill,Alfa,High
Koss   ,"Barrows, Zboncak and Reichert Pharm",Aurich,Germany,53.4714,7.4836,Pharmacy,Institution,Xenaminphen,Antimalarial,10,195,1950,October,2019,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gerlach LLC ,"Leuschke, Waters and Schowalter Pharmacy",Salzkotten,Germany,51.6708,8.6047,Hospital,Government,Proprabax,Analgesics,4,64,256,October,2020,Jessica Smith,Britanny Bold,Delta,Low
Gerlach LLC ,Nader-Borer Pharmaceutical Limited,Grimma,Germany,,12.7253,Hospital,Private,Pulmofine,Antibiotics,3,688,2064,October,2020,Stella Given,,Charlie,Low
Gerlach LLC ,"Reynolds, Jast and Mante Pharm",Elmshorn,Germany,53.7547,9.6536,Hospital,Government,Dexmeprazole Transnuvia,Mood Stabilizers,14,180,2520,October,2020,Jimmy Grey,,Charlie,Low
Koss   ,Funk PLC Pharma Plc,Rietberg,Germany,51.8,8.4333,Pharmacy,Institution,Decidenu Galantrigine,Antipiretics,5,590,2950,October,2020,Stella Given,Alisha Cordwell,Charlie,Low
Koss   ,"Nitzsche, Effertz and Maggio Pharmaceutical Limited",Northeim,Germany,51.7067,10.0011,Pharmacy,Retail,Dantocept Ferurenone,Antiseptics,35,307,10745,October,2020,Mary Gerrard,Britanny Bold,Delta,Medium
Gerlach LLC ,"Armstrong, Medhurst and Bogisich Pharmacy",Lehrte,Germany,52.3725,9.9769,Hospital,Government,Robapril,Antipiretics,,453,195696,October,2020,Sheila Stones,Britanny Bold,Delta,Medium
Erdman  ,"Brakus, Rempel and Harber Pharmacy",Fulda,Germany,50.5528,9.6775,Hospital,Private,Fentalac,Antipiretics,100,618,61800,October,2020,Stella Given,Alisha Cordwell,Charlie,High
Gerlach LLC ,Jast-Cruickshank Pharmacy,Sankt Ingbert,Germany,49.3,7.1167,Hospital,Government,Diaxolol,Antiseptics,2,765,1530,October,2020,,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Sauer and Sons Pharmacy,Hürth,Germany,50.8775,6.8761,Pharmacy,Institution,Veratorol Ciclovatol,Mood Stabilizers,50,154,7700,October,2020,Abigail Thompson,Tracy Banks,Bravo,Low
Erdman  ,"Torphy, Pfeffer and Jakubowski Pharmaceutical Ltd",Leipzig,Germany,51.35,12.3833,Pharmacy,Retail,Docstryl Rivacin,Antiseptics,2,789,1578,October,2020,,Britanny Bold,Delta,Low
Gerlach LLC ,Hartmann-Wolf Pharmaceutical Limited,Kitzingen,Germany,49.7333,10.1667,Hospital,Private,Sucprine Specbalamin,Antiseptics,432,182,78624,October,2020,Stella Given,Alisha Cordwell,Charlie,High
Gerlach LLC ,Feest-Kshlerin ,Velbert,Germany,51.34,7.0416,Hospital,Government,Asparathasone Unipan,Antibiotics,15,153,2295,October,2020,Abigail Thompson,Tracy Banks,Bravo,Low
Gerlach LLC ,"Wiegand, Jast and Yost Pharmaceutical Ltd",Ludwigshafen,Germany,49.4811,8.4353,Pharmacy,Institution,Cortirodine Alimcline,Antipiretics,30,128,3840,October,2020,Jessica Smith,Britanny Bold,Delta,Low
Gerlach LLC ,Leffler-Russel Pharmaceutical Ltd,Lingen,Germany,52.5233,7.3172,Pharmacy,Retail,Cogxone Levanide,Antimalarial,10,686,6860,October,2020,Mary Gerrard,Britanny Bold,Delta,Low
Lesch   ,Skiles-McKenzie Pharmacy,Dreieich,Germany,50.0189,8.6961,Hospital,Government,Methiclotide,Antibiotics,,458,4580,October,2020,Alan Ray,,Alfa,Medium
Koss   ,Hane Ltd Pharmaceutical Ltd,Aichach,Germany,48.45,11.1333,Hospital,Private,Aspinavir Silovance,Antibiotics,12,549,6588,October,2020,Thompson Crawford,James Goodwill,Alfa,Low
Koss   ,Rosenbaum-Tromp Pharm,Bühl,Germany,48.6953,8.135,Hospital,Government,Choriogestrel,Antiseptics,5,347,1735,October,2020,Daniel Gates,Alisha Cordwell,Charlie,Low
Gerlach LLC ,"Bernier, Murphy and Rau Pharmaceutical Limited",Oberhausen,Germany,51.4699,6.8514,Hospital,Government,Tetalamide,Antibiotics,5,430,2150,October,2020,Morris Garcia,Tracy Banks,Bravo,Low
Koss   ,Osinski-Collins ,Rheinfelden (Baden),Germany,47.5611,7.7917,Hospital,Private,Aprerase,Antipiretics,100,726,72600,October,2020,Morris Garcia,,Bravo,High
Koss   ,McDermott Inc Pharmacy,Frankenthal,Germany,49.5333,8.35,Hospital,Private,Interfeferon Aspipex,Antiseptics,280,416,,October,2020,Sheila Stones,Britanny Bold,Delta,High
Erdman  ,Fritsch-Hauck Pharm,Fürstenwalde,Germany,52.3667,14.0667,Hospital,Government,Amlominphen Dexanovate,Analgesics,20,119,2380,October,2020,Alan Ray,James Goodwill,Alfa,Low
Lesch   ,"Parker, Green and Emmerich Pharmacy",Frankfurt (Oder),Germany,52.35,14.55,Hospital,Government,Clinolan Pitoletra,Mood Stabilizers,2,130,260,October,2020,Steve Pepple,Tracy Banks,Bravo,Low
Gerlach LLC ,"Reinger, Kihn and Goyette Pharma Plc",Euskirchen,Germany,50.6597,6.7917,Pharmacy,Retail,Kiovax Tercorolac,Analgesics,65,722,46930,October,2020,Morris Garcia,Tracy Banks,Bravo,High
Koss   ,"Buckridge, Dach and Carroll Pharmaceutical Ltd",Baunatal,Germany,51.2589,9.4183,Pharmacy,Retail,Exexone,Mood Stabilizers,50,239,11950,October,2020,Alan Ray,James Goodwill,Alfa,Medium
